date,close,Volume,Open,High,Low
08/11/15,$129.01 ,236129,$129.65 ,$129.65 ,$128.69 
08/10/15,$131.09 ,300874,$130.50 ,$131.43 ,$130.07 
08/07/15,$129.95 ,163880,$129.86 ,$130.00 ,$129.52 
08/06/15,$128.81 ,278831,$128.96 ,$129.45 ,$128.65 
08/05/15,$128.31 ,476452,$128.66 ,$128.98 ,$128.17 
08/04/15,$129.85 ,514624,$131.37 ,$131.39 ,$128.38 
08/03/15,$133.18 ,315832,$132.44 ,$133.39 ,$132.00 
07/31/2015,$133.46 ,226744,$133.51 ,$133.71 ,$133.05 
07/30/2015,$132.27 ,271031,$132.00 ,$132.43 ,$131.25 
07/29/2015,$132.57 ,212501,$131.71 ,$132.84 ,$131.60 
07/28/2015,$131.84 ,383358,$131.08 ,$131.92 ,$130.37 
07/27/2015,$131.79 ,187682,$131.50 ,$131.87 ,$131.21 
07/24/2015,$132.55 ,130197,$133.62 ,$133.89 ,$132.32 
07/23/2015,$133.25 ,196384,$133.69 ,$133.92 ,$133.08 
07/22/2015,$133.99 ,196366,$133.80 ,$134.43 ,$133.80 
07/21/2015,$134.56 ,200481,$134.91 ,$135.03 ,$134.15 
07/20/2015,$135.54 ,353593,$135.79 ,$136.11 ,$135.41 
07/17/2015,$135.36 ,186120,$134.70 ,$135.49 ,$134.70 
07/16/2015,$135.77 ,441214,$136.24 ,$136.39 ,$135.66 
07/15/2015,$133.99 ,294054,$134.07 ,$134.62 ,$133.79 
07/14/2015,$133.45 ,195519,$133.13 ,$133.70 ,$132.93 
07/13/2015,$133.44 ,214879,$133.02 ,$133.62 ,$133.02 
07/10/15,$131.52 ,402090,$130.56 ,$131.87 ,$129.92 
07/09/15,$129.03 ,187339,$130.16 ,$130.53 ,$128.93 
07/08/15,$128.11 ,717295,$130.11 ,$130.14 ,$127.94 
07/07/15,$132.38 ,288620,$132.26 ,$132.54 ,$130.75 
07/06/15,$132.73 ,132028,$132.25 ,$133.10 ,$132.13 
07/02/15,$132.75 ,276810,$132.72 ,$132.93 ,$132.43 
07/01/15,$133.60 ,157147,$133.72 ,$133.84 ,$133.14 
06/30/2015,$133.75 ,216253,$134.22 ,$134.48 ,$133.55 
06/29/2015,$132.45 ,191133,$134.10 ,$134.13 ,$132.40 
06/26/2015,$135.46 ,139510,$135.34 ,$135.88 ,$135.15 
06/25/2015,$134.87 ,180840,$135.35 ,$135.51 ,$134.85 
06/24/2015,$135.40 ,149017,$136.01 ,$136.01 ,$135.33 
06/23/2015,$137.10 ,270459,$136.95 ,$137.25 ,$136.79 
06/22/2015,$135.48 ,263107,$135.16 ,$136.35 ,$135.16 
06/19/2015,$134.02 ,179836,$134.48 ,$134.62 ,$133.94 
06/18/2015,$134.48 ,246253,$133.50 ,$134.84 ,$133.50 
06/17/2015,$134.87 ,344885,$134.31 ,$135.09 ,$133.75 
06/16/2015,$136.06 ,179238,$135.70 ,$136.17 ,$135.51 
06/15/2015,$135.51 ,292732,$135.20 ,$135.83 ,$135.17 
06/12/15,$135.49 ,191385,$135.45 ,$135.87 ,$135.09 
06/11/15,$135.18 ,152569,$135.24 ,$135.51 ,$134.90 
06/10/15,$134.24 ,166157,$133.84 ,$134.59 ,$133.73 
06/09/15,$132.30 ,236140,$132.50 ,$132.74 ,$131.92 
06/08/15,$133.15 ,304908,$133.58 ,$133.90 ,$132.62 
06/05/15,$135.51 ,168008,$135.99 ,$135.99 ,$135.26 
06/04/15,$136.85 ,230952,$136.93 ,$137.53 ,$136.63 
06/03/15,$137.44 ,241216,$137.51 ,$137.88 ,$137.00 
06/02/15,$136.57 ,275901,$136.74 ,$137.15 ,$136.47 
06/01/15,$137.24 ,280124,$137.80 ,$137.98 ,$136.81 
05/29/2015,$137.89 ,310632,$138.74 ,$138.74 ,$137.51 
05/28/2015,$139.74 ,220025,$138.85 ,$139.96 ,$138.82 
05/27/2015,$138.77 ,246965,$138.72 ,$139.00 ,$138.31 
05/26/2015,$137.70 ,293248,$138.47 ,$138.47 ,$137.14 
05/22/2015,$138.22 ,202768,$137.98 ,$138.66 ,$137.91 
05/21/2015,$139.44 ,141873,$138.78 ,$139.55 ,$138.78 
05/20/2015,$139.01 ,121013,$139.20 ,$139.65 ,$138.77 
05/19/2015,$139.53 ,223723,$139.85 ,$140.24 ,$139.28 
05/18/2015,$139.43 ,141283,$139.39 ,$139.49 ,$139.15 
05/15/2015,$139.37 ,177692,$138.65 ,$139.39 ,$138.65 
05/14/2015,$137.95 ,150438,$137.73 ,$137.99 ,$136.96 
05/13/2015,$136.62 ,359683,$137.35 ,$137.94 ,$136.52 
05/12/15,$137.66 ,579448,$137.51 ,$138.05 ,$137.00 
05/11/15,$137.45 ,756707,$137.88 ,$138.36 ,$137.42 
05/08/15,$142.12 ,319808,$139.50 ,$142.34 ,$139.37 
05/07/15,$137.92 ,208486,$136.86 ,$138.06 ,$136.84 
05/06/15,$137.16 ,322508,$137.32 ,$137.99 ,$136.50 
05/05/15,$137.55 ,266099,$139.46 ,$139.80 ,$137.45 
05/04/15,$140.06 ,171953,$139.79 ,$140.43 ,$139.58 
05/01/15,$139.96 ,247083,$138.75 ,$139.96 ,$138.72 
04/30/2015,$139.02 ,246848,$140.00 ,$140.33 ,$138.71 
04/29/2015,$140.79 ,282913,$141.33 ,$142.47 ,$140.07 
04/28/2015,$142.06 ,421912,$142.18 ,$142.84 ,$141.60 
04/27/2015,$140.66 ,272985,$140.96 ,$141.25 ,$140.55 
04/24/2015,$141.21 ,277455,$141.26 ,$141.47 ,$140.98 
04/23/2015,$141.03 ,393011,$141.16 ,$141.28 ,$140.62 
04/22/2015,$141.66 ,163760,$141.47 ,$141.89 ,$141.17 
04/21/2015,$141.33 ,365777,$141.37 ,$141.90 ,$141.28 
04/20/2015,$138.73 ,151608,$138.74 ,$139.34 ,$138.64 
04/17/2015,$138.43 ,253920,$138.99 ,$139.03 ,$138.00 
04/16/2015,$138.98 ,186530,$139.18 ,$139.50 ,$138.79 
04/15/2015,$139.08 ,177583,$139.23 ,$139.38 ,$138.68 
04/14/2015,$138.66 ,171630,$138.69 ,$138.98 ,$138.13 
04/13/2015,$137.56 ,320184,$137.67 ,$138.00 ,$137.20 
04/10/15,$139.65 ,320326,$138.71 ,$139.82 ,$138.66 
04/09/15,$139.91 ,276669,$139.10 ,$140.12 ,$139.00 
04/08/15,$139.94 ,142139,$139.86 ,$140.37 ,$139.54 
04/07/15,$139.72 ,260796,$140.10 ,$140.64 ,$139.65 
04/06/15,$140.64 ,157785,$140.00 ,$141.21 ,$140.00 
04/02/15,$140.02 ,249000,$139.83 ,$140.90 ,$139.63 
04/01/15,$138.48 ,358866,$138.33 ,$138.66 ,$137.77 
03/31/2015,$139.89 ,555115,$140.88 ,$140.94 ,$139.71 
03/30/2015,$142.55 ,484136,$141.67 ,$142.94 ,$141.38 
03/27/2015,$142.40 ,238148,$142.34 ,$142.51 ,$141.72 
03/26/2015,$143.11 ,324381,$143.00 ,$143.66 ,$142.71 
03/25/2015,$143.81 ,328613,$145.25 ,$145.25 ,$143.78 
03/24/2015,$144.52 ,303685,$145.23 ,$145.23 ,$144.40 
03/23/2015,$145.32 ,481160,$145.33 ,$145.80 ,$144.95 
03/20/2015,$143.09 ,406865,$142.64 ,$143.50 ,$142.53 
03/19/2015,$140.10 ,310603,$140.14 ,$140.59 ,$139.65 
03/18/2015,$140.08 ,457887,$139.10 ,$140.26 ,$138.49 
03/17/2015,$136.96 ,816585,$137.09 ,$137.37 ,$136.60 
03/16/2015,$137.52 ,271010,$137.36 ,$138.14 ,$137.16 
03/13/2015,$136.17 ,393245,$135.86 ,$136.38 ,$135.46 
03/12/15,$137.53 ,313196,$136.17 ,$137.67 ,$136.17 
03/11/15,$134.00 ,222735,$134.20 ,$134.45 ,$133.83 
03/10/15,$133.69 ,220935,$134.15 ,$134.38 ,$133.60 
03/09/15,$135.39 ,174080,$135.50 ,$135.65 ,$134.94 
03/06/15,$134.89 ,184731,$135.32 ,$135.98 ,$134.70 
03/05/15,$134.90 ,232871,$134.96 ,$135.42 ,$134.65 
03/04/15,$135.52 ,205548,$135.40 ,$135.59 ,$134.40 
03/03/15,$135.40 ,208309,$135.37 ,$135.84 ,$135.07 
03/02/15,$135.87 ,254458,$135.25 ,$136.00 ,$135.25 
02/27/2015,$135.37 ,219906,$135.35 ,$135.80 ,$135.35 
02/26/2015,$136.80 ,258041,$136.88 ,$137.46 ,$136.63 
02/25/2015,$136.87 ,236844,$136.80 ,$137.14 ,$136.39 
02/24/2015,$138.34 ,334976,$137.60 ,$138.70 ,$137.24 
02/23/2015,$136.98 ,199760,$136.90 ,$137.20 ,$136.41 
02/20/2015,$136.90 ,239833,$135.94 ,$136.99 ,$135.86 
02/19/2015,$135.28 ,218587,$134.50 ,$135.49 ,$134.38 
02/18/2015,$134.16 ,258385,$133.66 ,$134.36 ,$133.65 
02/17/2015,$132.08 ,365361,$132.00 ,$132.69 ,$132.00 
02/13/2015,$132.49 ,301012,$131.99 ,$132.79 ,$131.99 
02/12/15,$131.82 ,327581,$131.39 ,$131.99 ,$131.20 
02/11/15,$131.02 ,449162,$130.80 ,$131.25 ,$130.74 
02/10/15,$130.85 ,229057,$129.71 ,$131.06 ,$129.71 
02/09/15,$129.16 ,185983,$129.47 ,$129.75 ,$128.96 
02/06/15,$129.57 ,384870,$129.77 ,$130.49 ,$129.37 
02/05/15,$131.74 ,448164,$130.98 ,$131.92 ,$130.78 
02/04/15,$132.68 ,471336,$132.20 ,$134.24 ,$132.20 
02/03/15,$131.10 ,457984,$129.55 ,$131.17 ,$129.42 
02/02/15,$131.09 ,280178,$130.10 ,$131.13 ,$129.71 
01/30/2015,$128.85 ,273905,$129.49 ,$129.98 ,$128.69 
01/29/2015,$132.15 ,411824,$131.48 ,$132.18 ,$130.94 
01/28/2015,$130.95 ,304090,$132.23 ,$132.42 ,$130.70 
01/27/2015,$131.10 ,302044,$131.13 ,$131.73 ,$130.88 
01/26/2015,$131.86 ,350596,$130.98 ,$132.31 ,$130.98 
01/23/2015,$129.66 ,292883,$130.00 ,$130.21 ,$129.50 
01/22/2015,$129.86 ,235477,$128.97 ,$130.23 ,$127.96 
01/21/2015,$128.66 ,606667,$128.36 ,$128.82 ,$128.01 
01/20/2015,$129.16 ,436712,$129.50 ,$129.80 ,$128.76 
01/16/2015,$128.88 ,441625,$128.32 ,$129.00 ,$128.05 
01/15/2015,$126.78 ,310433,$127.87 ,$128.37 ,$126.63 
01/14/2015,$125.82 ,363910,$125.42 ,$125.98 ,$124.63 
01/13/2015,$126.41 ,252873,$127.05 ,$127.87 ,$125.63 
01/12/15,$126.04 ,306686,$126.50 ,$127.74 ,$125.34 
01/09/15,$126.08 ,150308,$127.77 ,$127.77 ,$125.98 
01/08/15,$127.58 ,498752,$126.45 ,$127.70 ,$126.45 
01/07/15,$125.17 ,385738,$125.52 ,$126.06 ,$125.06 
01/06/15,$122.10 ,285608,$123.40 ,$123.72 ,$121.21 
01/05/15,$123.37 ,240551,$124.44 ,$124.61 ,$123.05 
01/02/15,$125.67 ,249969,$126.23 ,$126.64 ,$124.89 
12/31/2014,$125.48 ,151146,$125.60 ,$126.21 ,$125.40 
12/30/2014,$125.91 ,169071,$125.96 ,$126.07 ,$125.33 
12/29/2014,$127.37 ,203629,$127.08 ,$127.60 ,$126.86 
12/26/2014,$128.10 ,160090,$127.00 ,$128.29 ,$127.00 
12/24/2014,$126.76 ,79976,$127.20 ,$127.33 ,$126.76 
12/23/2014,$126.76 ,188191,$126.74 ,$127.31 ,$126.56 
12/22/2014,$126.64 ,597989,$126.30 ,$126.89 ,$125.93 
12/19/2014,$127.01 ,396747,$126.72 ,$127.46 ,$126.52 
12/18/2014,$124.74 ,306688,$124.13 ,$124.79 ,$123.82 
12/17/2014,$123.22 ,337966,$122.00 ,$123.63 ,$122.00 
12/16/2014,$121.94 ,543450,$122.36 ,$123.48 ,$121.75 
12/15/2014,$121.55 ,597098,$123.54 ,$123.81 ,$121.06 
12/12/14,$124.54 ,350144,$125.66 ,$126.07 ,$124.52 
12/11/14,$126.09 ,251933,$126.55 ,$127.33 ,$125.87 
12/10/14,$125.49 ,508782,$126.90 ,$126.91 ,$125.12 
12/09/14,$128.36 ,471506,$127.85 ,$128.42 ,$126.82 
12/08/14,$128.42 ,359494,$129.04 ,$129.19 ,$128.25 
12/05/14,$129.03 ,423536,$128.86 ,$129.30 ,$128.47 
12/04/14,$128.60 ,505129,$128.81 ,$128.81 ,$128.11 
12/03/14,$127.71 ,471259,$127.50 ,$127.89 ,$127.12 
12/02/14,$126.57 ,493922,$126.56 ,$127.03 ,$126.32 
12/01/14,$124.94 ,485796,$124.66 ,$125.57 ,$124.55 
11/28/2014,$123.13 ,234417,$122.91 ,$123.33 ,$122.44 
11/26/2014,$121.70 ,291794,$121.99 ,$122.00 ,$121.41 
11/25/2014,$121.81 ,190176,$121.75 ,$121.99 ,$121.74 
11/24/2014,$121.46 ,660984,$121.49 ,$121.74 ,$121.30 
11/21/2014,$121.29 ,920484,$120.61 ,$121.70 ,$120.61 
11/20/2014,$119.72 ,162970,$119.75 ,$120.03 ,$119.51 
11/19/2014,$120.35 ,389663,$120.07 ,$120.52 ,$119.46 
11/18/2014,$120.07 ,332236,$119.68 ,$120.39 ,$119.57 
11/17/2014,$118.59 ,324060,$118.50 ,$119.14 ,$118.08 
11/14/2014,$119.82 ,214214,$119.58 ,$119.88 ,$119.23 
11/13/2014,$119.82 ,269844,$119.65 ,$120.37 ,$119.65 
11/12/14,$118.79 ,252834,$118.74 ,$118.94 ,$118.11 
11/11/14,$119.14 ,502362,$118.50 ,$119.43 ,$118.43 
11/10/14,$117.97 ,429760,$117.81 ,$118.29 ,$117.50 
11/07/14,$118.67 ,570783,$118.43 ,$118.67 ,$117.68 
11/06/14,$119.83 ,435384,$119.52 ,$119.98 ,$119.02 
11/05/14,$121.37 ,393283,$121.03 ,$121.75 ,$120.41 
11/04/14,$119.40 ,569633,$119.50 ,$119.72 ,$118.31 
11/03/14,$122.00 ,856799,$121.30 ,$122.03 ,$120.81 
10/31/2014,$121.35 ,1280481,$119.05 ,$121.44 ,$118.50 
10/30/2014,$115.86 ,194900,$114.80 ,$116.30 ,$114.79 
10/29/2014,$115.81 ,245793,$116.00 ,$116.65 ,$115.27 
10/28/2014,$115.10 ,389890,$114.65 ,$115.10 ,$114.11 
10/27/2014,$114.34 ,198460,$114.32 ,$114.85 ,$113.86 
10/24/2014,$114.51 ,312481,$114.41 ,$114.65 ,$113.87 
10/23/2014,$113.41 ,408288,$113.25 ,$114.15 ,$112.93 
10/22/2014,$112.27 ,413550,$113.11 ,$113.42 ,$112.20 
10/21/2014,$113.35 ,665287,$112.36 ,$113.47 ,$112.13 
10/20/2014,$113.31 ,408910,$112.33 ,$113.50 ,$112.30 
10/17/2014,$109.79 ,469117,$108.99 ,$110.39 ,$108.94 
10/16/2014,$110.18 ,441671,$108.99 ,$110.84 ,$108.62 
10/15/2014,$110.06 ,632551,$109.78 ,$110.38 ,$108.40 
10/14/2014,$111.62 ,759435,$111.94 ,$112.04 ,$111.26 
10/13/2014,$112.67 ,425679,$114.17 ,$114.67 ,$112.59 
10/10/14,$113.97 ,448360,$115.01 ,$115.75 ,$113.85 
10/09/14,$114.52 ,371177,$116.21 ,$116.30 ,$114.24 
10/08/14,$116.26 ,445968,$115.58 ,$116.35 ,$114.23 
10/07/14,$115.82 ,398402,$117.00 ,$117.14 ,$115.80 
10/06/14,$116.70 ,339193,$116.61 ,$117.22 ,$116.41 
10/03/14,$116.16 ,281533,$115.70 ,$116.31 ,$115.48 
10/02/14,$114.48 ,507323,$115.02 ,$115.18 ,$113.64 
10/01/14,$116.65 ,676844,$117.94 ,$117.99 ,$116.46 
09/30/2014,$117.53 ,481126,$117.90 ,$118.11 ,$117.04 
09/29/2014,$117.52 ,365739,$118.07 ,$118.15 ,$117.08 
09/26/2014,$118.65 ,271281,$118.24 ,$118.80 ,$118.11 
09/25/2014,$117.87 ,437848,$119.02 ,$119.43 ,$117.78 
09/24/2014,$118.85 ,272877,$118.06 ,$118.91 ,$118.03 
09/23/2014,$118.25 ,314509,$118.98 ,$119.00 ,$118.02 
09/22/2014,$119.01 ,409738,$119.11 ,$119.81 ,$118.91 
09/19/2014,$118.76 ,262057,$119.30 ,$119.40 ,$118.56 
09/18/2014,$119.43 ,356530,$118.82 ,$119.50 ,$118.74 
09/17/2014,$117.35 ,262818,$117.39 ,$117.94 ,$116.88 
09/16/2014,$117.59 ,320939,$117.24 ,$117.85 ,$117.02 
09/15/2014,$117.16 ,176693,$116.98 ,$117.28 ,$116.69 
09/12/14,$117.11 ,233396,$117.38 ,$117.40 ,$116.83 
09/11/14,$116.37 ,189628,$116.26 ,$116.48 ,$116.00 
09/10/14,$116.49 ,359544,$116.07 ,$116.59 ,$115.78 
09/09/14,$115.02 ,323432,$115.40 ,$115.45 ,$114.97 
09/08/14,$116.04 ,219068,$116.16 ,$116.31 ,$115.51 
09/05/14,$116.39 ,162237,$116.09 ,$116.42 ,$115.92 
09/04/14,$116.05 ,382695,$116.19 ,$116.76 ,$115.90 
09/03/14,$115.96 ,244310,$116.12 ,$116.36 ,$115.85 
09/02/14,$116.20 ,293993,$115.94 ,$116.21 ,$115.73 
08/29/2014,$114.32 ,170331,$114.50 ,$114.56 ,$113.92 
08/28/2014,$114.43 ,281282,$114.60 ,$114.90 ,$114.03 
08/27/2014,$114.91 ,268831,$115.10 ,$115.19 ,$114.76 
08/26/2014,$115.08 ,250964,$115.13 ,$115.70 ,$114.92 
08/25/2014,$114.87 ,238886,$114.77 ,$115.15 ,$114.66 
08/22/2014,$114.09 ,476990,$114.78 ,$114.78 ,$113.94 
08/21/2014,$115.78 ,263917,$115.75 ,$116.25 ,$115.71 
08/20/2014,$115.70 ,319879,$115.62 ,$115.88 ,$115.20 
08/19/2014,$116.95 ,221878,$117.10 ,$117.21 ,$116.81 
08/18/2014,$117.21 ,156882,$117.01 ,$117.47 ,$117.01 
08/15/2014,$116.89 ,220267,$117.25 ,$117.38 ,$116.26 
08/14/2014,$117.74 ,181474,$117.47 ,$117.79 ,$117.25 
08/13/2014,$117.93 ,217832,$117.85 ,$118.33 ,$117.77 
08/12/14,$117.24 ,242541,$117.07 ,$117.55 ,$116.83 
08/11/14,$116.76 ,264818,$116.73 ,$117.20 ,$116.50 
08/08/14,$117.63 ,254436,$116.64 ,$117.66 ,$116.15 
08/07/14,$116.68 ,260439,$117.46 ,$118.08 ,$116.43 
08/06/14,$116.61 ,429332,$116.13 ,$116.76 ,$115.43 
08/05/14,$119.03 ,360171,$119.01 ,$119.82 ,$118.51 
08/04/14,$118.12 ,131259,$117.93 ,$118.33 ,$117.62 
08/01/14,$117.59 ,206880,$117.71 ,$118.08 ,$117.29 
07/31/2014,$117.99 ,290856,$119.31 ,$119.71 ,$117.94 
07/30/2014,$120.04 ,293059,$120.52 ,$120.52 ,$119.54 
07/29/2014,$120.58 ,399224,$120.59 ,$121.46 ,$120.50 
07/28/2014,$120.58 ,172782,$119.96 ,$120.76 ,$119.75 
07/25/2014,$119.63 ,140159,$119.92 ,$120.00 ,$119.32 
07/24/2014,$119.38 ,152615,$119.61 ,$119.99 ,$119.37 
07/23/2014,$119.43 ,171208,$119.39 ,$119.65 ,$119.05 
07/22/2014,$119.18 ,117655,$118.72 ,$119.42 ,$118.72 
07/21/2014,$118.66 ,143856,$118.69 ,$119.00 ,$118.03 
07/18/2014,$118.90 ,207982,$118.84 ,$118.99 ,$118.35 
07/17/2014,$118.38 ,244726,$119.20 ,$119.48 ,$118.20 
07/16/2014,$119.15 ,181157,$119.40 ,$119.52 ,$119.11 
07/15/2014,$118.71 ,187696,$119.00 ,$119.09 ,$118.33 
07/14/2014,$119.00 ,166822,$119.37 ,$119.49 ,$118.89 
07/11/14,$118.52 ,347304,$118.41 ,$118.80 ,$118.12 
07/10/14,$118.05 ,466739,$117.48 ,$118.39 ,$116.61 
07/09/14,$120.04 ,292266,$119.80 ,$120.29 ,$119.00 
07/08/14,$120.30 ,343415,$120.94 ,$120.94 ,$119.63 
07/07/14,$121.16 ,328725,$121.25 ,$121.80 ,$120.86 
07/03/14,$121.73 ,195943,$121.35 ,$121.90 ,$121.05 
07/02/14,$121.88 ,223539,$122.34 ,$122.35 ,$121.63 
07/01/14,$122.26 ,500984,$121.43 ,$122.28 ,$121.35 
06/30/2014,$119.66 ,505030,$119.75 ,$119.88 ,$119.44 
06/27/2014,$118.84 ,353206,$118.71 ,$118.94 ,$118.47 
06/26/2014,$117.65 ,195647,$118.00 ,$118.00 ,$117.29 
06/25/2014,$117.47 ,208587,$116.91 ,$117.52 ,$116.63 
06/24/2014,$116.55 ,219573,$117.26 ,$117.39 ,$116.50 
06/23/2014,$117.22 ,233772,$117.10 ,$117.29 ,$116.70 
06/20/2014,$118.22 ,513556,$118.21 ,$118.42 ,$117.72 
06/19/2014,$117.75 ,660337,$117.50 ,$118.07 ,$117.03 
06/18/2014,$116.05 ,360691,$114.84 ,$116.22 ,$114.64 
06/17/2014,$114.71 ,221974,$115.13 ,$115.24 ,$114.51 
06/16/2014,$114.48 ,225235,$114.27 ,$114.66 ,$113.90 
06/13/2014,$114.24 ,185200,$114.12 ,$114.36 ,$114.00 
06/12/14,$114.26 ,292368,$114.78 ,$115.29 ,$114.11 
06/11/14,$114.06 ,207004,$114.06 ,$114.47 ,$113.78 
06/10/14,$113.87 ,348856,$113.68 ,$114.12 ,$113.38 
06/09/14,$115.07 ,220163,$115.00 ,$115.31 ,$114.83 
06/06/14,$115.15 ,370853,$114.62 ,$115.46 ,$114.52 
06/05/14,$114.59 ,318459,$114.20 ,$114.80 ,$113.82 
06/04/14,$114.48 ,558141,$114.51 ,$114.66 ,$113.39 
06/03/14,$114.92 ,593396,$114.16 ,$115.03 ,$114.16 
06/02/14,$113.95 ,660380,$114.12 ,$114.19 ,$113.27 
05/30/2014,$113.11 ,449726,$113.35 ,$113.39 ,$112.90 
05/29/2014,$111.49 ,348537,$111.29 ,$111.71 ,$111.07 
05/28/2014,$109.91 ,259051,$110.55 ,$110.80 ,$109.50 
05/27/2014,$110.11 ,296381,$109.93 ,$110.17 ,$109.53 
05/23/2014,$109.64 ,175619,$109.51 ,$109.73 ,$109.38 
05/22/2014,$109.49 ,546845,$108.90 ,$109.90 ,$108.87 
05/21/2014,$108.06 ,307040,$107.80 ,$108.22 ,$107.59 
05/20/2014,$107.67 ,333205,$108.17 ,$108.28 ,$107.63 
05/19/2014,$108.61 ,358860,$108.11 ,$108.79 ,$107.81 
05/16/2014,$109.61 ,237357,$109.37 ,$109.62 ,$108.96 
05/15/2014,$109.50 ,257901,$110.34 ,$110.66 ,$109.00 
05/14/2014,$110.43 ,699545,$111.07 ,$111.44 ,$110.41 
05/13/2014,$111.38 ,564181,$110.21 ,$111.54 ,$110.09 
05/12/14,$109.21 ,344322,$108.87 ,$109.32 ,$108.60 
05/09/14,$108.87 ,371691,$108.96 ,$109.38 ,$108.53 
05/08/14,$108.15 ,366537,$108.50 ,$108.61 ,$107.53 
05/07/14,$109.03 ,318994,$109.00 ,$109.14 ,$108.58 
05/06/14,$109.00 ,429373,$109.50 ,$109.57 ,$108.72 
05/05/14,$109.44 ,274785,$109.78 ,$109.93 ,$109.41 
05/02/14,$109.93 ,420460,$109.99 ,$110.18 ,$109.67 
05/01/14,$109.73 ,340914,$110.02 ,$110.15 ,$109.37 
04/30/2014,$108.42 ,467669,$108.00 ,$108.50 ,$107.67 
04/29/2014,$107.50 ,296503,$107.81 ,$107.99 ,$107.38 
04/28/2014,$107.07 ,392847,$107.40 ,$107.46 ,$106.35 
